"TF-Condition-#","Start Position","End Position","MACE S/N","Closest gene","Operon"
"H-NS-expo-617","2995939","2995946","1.68","ygeN_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027451&organism=ECK12&type=All#OPERON"" target=""_blank"">ygeN</a>"
"H-NS-expo-618","2996091","2996120","1.06","ygeO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027451&organism=ECK12&type=All#OPERON"" target=""_blank"">ygeN,ygeO</a>"
"H-NS-expo-619","3079378","3079403","1.69","cmtB","yggP,cmtB,cmtA,yggD,yggC,yggF"
"H-NS-expo-620","3119337","3119348","1.82","sslE","sslE"
"H-NS-expo-621","3119466","3119509","1.52","sslE","sslE"
"H-NS-expo-622","3134002","3134034","1.48","yghS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021175&organism=ECK12&type=All#OPERON"" target=""_blank"">yghT</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027499&organism=ECK12&type=All#OPERON"" target=""_blank"">yghS,yghR</a>"
"H-NS-expo-623","3134059","3134090","1.56","yghT","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021175&organism=ECK12&type=All#OPERON"" target=""_blank"">yghT</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027499&organism=ECK12&type=All#OPERON"" target=""_blank"">yghS,yghR</a>"
"H-NS-expo-624","3134227","3134260","0.96","yghT","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021175&organism=ECK12&type=All#OPERON"" target=""_blank"">yghT</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027499&organism=ECK12&type=All#OPERON"" target=""_blank"">yghS,yghR</a>"
"H-NS-expo-625","3136275","3136315","0.99","pitB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027500&organism=ECK12&type=All#OPERON"" target=""_blank"">pitB</a>"
"H-NS-expo-626","3136336","3136364","1.46","pitB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027500&organism=ECK12&type=All#OPERON"" target=""_blank"">pitB</a>"
"H-NS-expo-627","3136415","3136465","1.59","pitB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027500&organism=ECK12&type=All#OPERON"" target=""_blank"">pitB</a>"
"H-NS-expo-628","3136507","3136531","1.84","pitB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027500&organism=ECK12&type=All#OPERON"" target=""_blank"">pitB</a>"
"H-NS-expo-629","3136608","3136627","1.6","pitB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027500&organism=ECK12&type=All#OPERON"" target=""_blank"">pitB</a>"
"H-NS-expo-630","3171914","3171948","0.97","ygiZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021181&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiZ</a>"
"H-NS-expo-631","3171971","3172004","1.21","ygiZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021181&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiZ</a>"
"H-NS-expo-632","3172037","3172042","1.37","ygiZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027516&organism=ECK12&type=All#OPERON"" target=""_blank"">mdaB</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021181&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiZ</a>"
"H-NS-expo-633","3172129","3172145","1.46","ygiZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027516&organism=ECK12&type=All#OPERON"" target=""_blank"">mdaB</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021181&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiZ</a>"
"H-NS-expo-634","3172302","3172342","1.33","ygiZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027516&organism=ECK12&type=All#OPERON"" target=""_blank"">mdaB</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021181&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiZ</a>"
"H-NS-expo-635","3185182","3185213","1.59","ygiL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027523&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiL</a>"
"H-NS-expo-636","3185235","3185265","1.61","ygiL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027523&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiL</a>"
"H-NS-expo-637","3185415","3185455","1.4","ygiL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027523&organism=ECK12&type=All#OPERON"" target=""_blank"">ygiL</a>"
"H-NS-expo-638","3190834","3190865","1.36","yqiI","yqiI"
"H-NS-expo-639","3192794","3192830","2.08","yqiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027525&organism=ECK12&type=All#OPERON"" target=""_blank"">yqiK,yqiJ</a>"
"H-NS-expo-640","3192902","3192929","1.54","yqiK","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027525&organism=ECK12&type=All#OPERON"" target=""_blank"">yqiK</a>"
"H-NS-expo-641","3252815","3252844","0.97","yhaI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027547&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaI</a>"
"H-NS-expo-642","3252867","3252889","1.4","yhaI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027547&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaI</a>"
"H-NS-expo-643","3265888","3265931","1.16","tdcB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033599&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD</a>"
"H-NS-expo-644","3266235","3266257","1.33","tdcA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009317&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD,tdcA</a>"
"H-NS-expo-645","3266302","3266337","1.18","tdcA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009317&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD,tdcA</a>"
"H-NS-expo-646","3267201","3267214","2.9","tdcA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027550&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009317&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD,tdcA</a>"
"H-NS-expo-647","3267341","3267370","1.76","tdcR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027550&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009317&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD,tdcA</a>"
"H-NS-expo-648","3267408","3267429","1.21","tdcR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC,yhaB,tdcR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009317&organism=ECK12&type=All#OPERON"" target=""_blank"">tdcC,tdcG,tdcE,tdcB,tdcF,tdcD,tdcA</a>"
"H-NS-expo-649","3268017","3268050","1.66","yhaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC,yhaB</a>"
"H-NS-expo-650","3268173","3268220","1.66","yhaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC,yhaB</a>"
"H-NS-expo-651","3268321","3268357","2.44","yhaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC,yhaB</a>"
"H-NS-expo-652","3268461","3268502","2.72","yhaC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC</a>"
"H-NS-expo-653","3268619","3268628","3.26","yhaC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC</a>"
"H-NS-expo-654","3268805","3268835","7.11","yhaC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027551&organism=ECK12&type=All#OPERON"" target=""_blank"">yhaC</a>"
"H-NS-expo-655","3268948","3268957","3.3","yhaC",""
"H-NS-expo-656","3269036","3269066","4.59","yhaC",""
"H-NS-expo-657","3269229","3269235","3.32","yhaC",""
"H-NS-expo-658","3269313","3269342","3.67","yhaC",""
"H-NS-expo-659","3269373","3269401","4.31","yhaC",""
"H-NS-expo-660","3269458","3269501","4.75","yhaC",""
"H-NS-expo-661","3269570","3269605","2.06","yhaC",""
"H-NS-expo-662","3274969","3275003","2.06","garP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009025&organism=ECK12&type=All#OPERON"" target=""_blank"">garD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009770&organism=ECK12&type=All#OPERON"" target=""_blank"">garR,garK,garP,garL</a>"
"H-NS-expo-663","3275076","3275113","1.81","garD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009025&organism=ECK12&type=All#OPERON"" target=""_blank"">garD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009770&organism=ECK12&type=All#OPERON"" target=""_blank"">garR,garK,garP,garL</a>"
"H-NS-expo-664","3275176","3275210","1.23","garD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009025&organism=ECK12&type=All#OPERON"" target=""_blank"">garD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009770&organism=ECK12&type=All#OPERON"" target=""_blank"">garR,garK,garP,garL</a>"
"H-NS-expo-665","3275314","3275355","1.36","garD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009025&organism=ECK12&type=All#OPERON"" target=""_blank"">garD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009770&organism=ECK12&type=All#OPERON"" target=""_blank"">garR,garK,garP,garL</a>"
"H-NS-expo-666","3284020","3284032","1.28","agaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009143&organism=ECK12&type=All#OPERON"" target=""_blank"">agaC,agaB,agaI,agaD</a>"
"H-NS-expo-667","3287112","3287121","2.44","yraH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027553&organism=ECK12&type=All#OPERON"" target=""_blank"">yraH</a>"
"H-NS-expo-668","3287208","3287244","4.49","yraH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027553&organism=ECK12&type=All#OPERON"" target=""_blank"">yraH</a>"
"H-NS-expo-669","3287315","3287349","2.27","yraH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027553&organism=ECK12&type=All#OPERON"" target=""_blank"">yraH</a>"
"H-NS-expo-670","3287462","3287488","2.16","yraH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027553&organism=ECK12&type=All#OPERON"" target=""_blank"">yraH</a>"
"H-NS-expo-671","3287511","3287537","1.17","yraH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027553&organism=ECK12&type=All#OPERON"" target=""_blank"">yraH</a>"
"H-NS-expo-672","3360900","3360913","1.96","gltF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125286577&organism=ECK12&type=All#OPERON"" target=""_blank"">gltF</a>"
"H-NS-expo-673","3360926","3360968","2.93","gltF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125286577&organism=ECK12&type=All#OPERON"" target=""_blank"">gltF</a>"
"H-NS-expo-674","3361084","3361107","2.67","gltF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125286577&organism=ECK12&type=All#OPERON"" target=""_blank"">gltF</a>"
"H-NS-expo-675","3361128","3361167","1.53","gltF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK125286577&organism=ECK12&type=All#OPERON"" target=""_blank"">gltF</a>"
"H-NS-expo-676","3362180","3362203","1.4","yhcA","yhcA,yhcD,yhcE"
"H-NS-expo-677","3374721","3374728","1.15","dcuD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010902&organism=ECK12&type=All#OPERON"" target=""_blank"">dcuD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027574&organism=ECK12&type=All#OPERON"" target=""_blank"">nanR</a>"
"H-NS-expo-678","3413473","3413518","1.72","acrS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009424&organism=ECK12&type=All#OPERON"" target=""_blank"">acrF,acrE</a>,acrS"
"H-NS-expo-679","3413481","3413566","1.9","acrS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009424&organism=ECK12&type=All#OPERON"" target=""_blank"">acrF,acrE</a>,acrS"
"H-NS-expo-680","3413621","3413663","2.23","acrS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009424&organism=ECK12&type=All#OPERON"" target=""_blank"">acrF,acrE</a>,acrS"
"H-NS-expo-681","3413800","3413825","2.04","acrE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009424&organism=ECK12&type=All#OPERON"" target=""_blank"">acrF,acrE</a>,acrS"
"H-NS-expo-682","3455470","3455521","1.55","gspC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120030197&organism=ECK12&type=All#OPERON"" target=""_blank"">gspO,gspD,gspC,gspH,gspE,gspF,gspL,gspM,gspG,gspK,gspI,gspJ</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120030199&organism=ECK12&type=All#OPERON"" target=""_blank"">gspB,gspA</a>"
"H-NS-expo-683","3455620","3455645","1.75","gspC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120030197&organism=ECK12&type=All#OPERON"" target=""_blank"">gspO,gspD,gspC,gspH,gspE,gspF,gspL,gspM,gspG,gspK,gspI,gspJ</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120030199&organism=ECK12&type=All#OPERON"" target=""_blank"">gspB,gspA</a>"
"H-NS-expo-684","3469703","3469742","0.94","chiA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120008988&organism=ECK12&type=All#OPERON"" target=""_blank"">chiA</a>"
"H-NS-expo-685","3469773","3469804","1.59","chiA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120008988&organism=ECK12&type=All#OPERON"" target=""_blank"">chiA</a>"
"H-NS-expo-686","3469941","3469974","1.52","chiA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120008988&organism=ECK12&type=All#OPERON"" target=""_blank"">chiA</a>"
"H-NS-expo-687","3499306","3499337","1.42","yhfL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027601&organism=ECK12&type=All#OPERON"" target=""_blank"">yhfL</a>"
"H-NS-expo-688","3499362","3499403","1.47","yhfL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027601&organism=ECK12&type=All#OPERON"" target=""_blank"">yhfL</a>"
"H-NS-expo-689","3581678","3581709","1.76","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-690","3581821","3581844","4.22","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-691","3581904","3581922","4.07","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-692","3581949","3581977","3.69","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-693","3582107","3582131","2.76","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-694","3582282","3582294","4.47","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-695","3582353","3582390","1.86","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-696","3582544","3582557","1.82","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-697","3582686","3582690","2.01","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-698","3582765","3582770","3.22","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-699","3582860","3582889","1.87","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-700","3582976","3582987","3.71","yhhZ","insA,yhhZ,insB1,yrhA"
"H-NS-expo-701","3583080","3583109","3.35","yrhA_1","insA,insB1,yrhA"
"H-NS-expo-702","3583199","3583208","2.49","yrhA_1","insA,insB1,yrhA"
"H-NS-expo-703","3583277","3583319","2.38","yrhA_1","insA,insB1,yrhA"
"H-NS-expo-704","3583284","3583309","2.41","yrhA_1","insA,insB1,yrhA"
"H-NS-expo-705","3584288","3584319","1.33","yrhA_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027618&organism=ECK12&type=All#OPERON"" target=""_blank"">yrhB</a>,yrhA"
"H-NS-expo-706","3584387","3584411","2.36","yrhB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027618&organism=ECK12&type=All#OPERON"" target=""_blank"">yrhB</a>"
"H-NS-expo-707","3584507","3584534","2.51","yrhB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027618&organism=ECK12&type=All#OPERON"" target=""_blank"">yrhB</a>"
"H-NS-expo-708","3584585","3584612","2.26","yrhB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027618&organism=ECK12&type=All#OPERON"" target=""_blank"">yrhB</a>"
"H-NS-expo-709","3584653","3584704","1.99","yrhB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027618&organism=ECK12&type=All#OPERON"" target=""_blank"">yrhB</a>"
"H-NS-expo-710","3623073","3623112","2.61","rhsB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH</a>"
"H-NS-expo-711","3623182","3623214","3.01","rhsB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH</a>"
"H-NS-expo-712","3623240","3623270","3.13","rhsB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH</a>"
"H-NS-expo-713","3623399","3623408","4.28","rhsB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH,yrhC</a>"
"H-NS-expo-714","3623491","3623523","2.69","yhhH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH,yrhC</a>"
"H-NS-expo-715","3623650","3623679","5.1","yhhH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH,yrhC</a>"
"H-NS-expo-716","3623661","3623667","5.09","yhhH","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027626&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhH,yrhC</a>"
"H-NS-expo-717","3623900","3623918","1.77","yrhC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027627&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI,yrhC</a>"
"H-NS-expo-718","3624000","3624032","3.77","yrhC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027627&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI,yrhC</a>"
"H-NS-expo-719","3624178","3624222","3.39","yrhC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027627&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI,yrhC</a>"
"H-NS-expo-720","3624303","3624338","2.25","yhhI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027628&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI</a>"
"H-NS-expo-721","3624356","3624384","1.94","yhhI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027628&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI</a>"
"H-NS-expo-722","3624446","3624478","1.42","yhhI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027628&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI</a>"
"H-NS-expo-723","3624579","3624587","1.21","yhhI","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027628&organism=ECK12&type=All#OPERON"" target=""_blank"">yhhI</a>"
"H-NS-expo-724","3631520","3631556","1.37","yhiJ",""
"H-NS-expo-725","3631545","3631578","1.62","yhiJ",""
"H-NS-expo-726","3631643","3631693","1.37","yhiJ",""
"H-NS-expo-727","3631808","3631838","2.01","yhiJ",""
"H-NS-expo-728","3631831","3631862","2.1","yhiJ",""
"H-NS-expo-729","3631983","3632014","2.29","yhiJ",""
"H-NS-expo-730","3632086","3632119","2.63","yhiJ",""
"H-NS-expo-731","3632116","3632152","3.25","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-732","3632215","3632244","3.13","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-733","3632440","3632452","3.47","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-734","3632487","3632515","2.78","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-735","3632576","3632618","2.22","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-736","3632702","3632719","2.31","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-737","3632795","3632821","2.57","yhiJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027630&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiJ</a>"
"H-NS-expo-738","3632927","3632955","2.18","yhiL_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiJ</a>"
"H-NS-expo-739","3633037","3633071","1.73","yhiL_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiJ</a>"
"H-NS-expo-740","3633217","3633239","2.54","yhiL_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL</a>"
"H-NS-expo-741","3633305","3633333","3.05","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-742","3633433","3633465","2.29","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-743","3633563","3633588","2.53","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-744","3633696","3633730","1.83","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-745","3633804","3633838","2.65","yhiL_1",""
"H-NS-expo-746","3633863","3633880","1.81","yhiL_1",""
"H-NS-expo-747","3634023","3634030","1.69","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-748","3634102","3634125","2.11","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-749","3634247","3634325","3.29","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-750","3634274","3634299","3.66","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-751","3634433","3634451","2.97","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-752","3634565","3634608","4.48","yhiL_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-753","3634680","3634711","4.15","yhiM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-754","3634761","3634789","3.03","yhiM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-755","3634936","3634968","1.87","yhiM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027632&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiL,yhiL_1</a>"
"H-NS-expo-756","3634963","3634995","2.19","yhiM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021017&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiM</a>"
"H-NS-expo-757","3650936","3650955","1.15","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-758","3651156","3651183","3.11","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-759","3651307","3651338","3.47","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-760","3651395","3651438","4.93","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-761","3651633","3651640","1.87","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-762","3651692","3651722","2.64","yhiS_1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027637&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS</a>"
"H-NS-expo-763","3651842","3651869","1.78","yhiS_1",""
"H-NS-expo-764","3651957","3651990","1.26","yhiS_1",""
